Time,Activo,SPOT,pin_probability,liquidity_void_score,dealer_trap_score,nearest_wall_strike,magnet_strike,wall_above_strike,wall_below_strike
2026-09-02 20:57:51,ES,7672.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 20:58:52,ES,7673.0,0.0,0.0,0.0,7560.0,7675.0,7895.0,7560.0
2026-09-02 20:59:50,ES,7672.0,0.0,0.0,0.0,7560.0,7670.0,7895.0,7560.0
2026-09-02 21:00:50,ES,7671.5,0.0,0.0,0.0,7560.0,7670.0,7895.0,7560.0
2026-09-02 21:01:51,ES,7672.5,0.0,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:03:00,ES,7672.25,0.0,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:04:00,ES,7673.5,0.0,0.0,0.0,7560.0,7675.0,7895.0,7560.0
2026-09-02 21:04:56,ES,7672.75,0.0,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:05:49,ES,7673.5,0.0,0.0,0.0,7560.0,7675.0,7895.0,7560.0
2026-09-02 21:06:49,ES,7674.25,0.0,0.0,0.0,7560.0,7675.0,7895.0,7560.0
2026-09-02 21:07:49,ES,7674.0,0.0,0.0,0.0,7560.0,7675.0,7895.0,7560.0
2026-09-02 21:08:48,ES,7675.0,0.0,0.0,0.0,7560.0,7675.0,7895.0,7560.0
2026-09-02 21:09:48,ES,7675.25,0.0,0.0,0.0,7560.0,7675.0,7895.0,7560.0
2026-09-02 21:10:48,ES,7676.75,0.0,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:11:48,ES,7678.0,0.0,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:12:48,ES,7678.5,0.0,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:13:49,ES,7678.0,0.0,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:14:49,ES,7678.5,0.0,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:15:49,ES,7678.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:16:50,ES,7678.5,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:17:50,ES,7677.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:18:49,ES,7678.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:19:49,ES,7678.75,0.0,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:20:50,ES,7679.0,0.0,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:21:50,ES,7678.75,0.0,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:22:49,ES,7678.5,0.0,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:23:49,ES,7677.5,0.0,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:24:49,ES,7677.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:25:48,ES,7677.5,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:26:49,ES,7677.25,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:27:48,ES,7678.25,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:28:48,ES,7678.5,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:29:49,ES,7678.5,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:30:48,ES,7678.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:31:48,ES,7679.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:32:49,ES,7678.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:33:48,ES,7679.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:34:49,ES,7679.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:35:49,ES,7678.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:36:49,ES,7678.25,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:37:48,ES,7678.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:38:49,ES,7678.5,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:39:48,ES,7678.25,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:40:49,ES,7678.25,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:41:48,ES,7678.25,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:42:48,ES,7677.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:43:48,ES,7677.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:44:49,ES,7677.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:45:49,ES,7676.5,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:46:48,ES,7677.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:47:48,ES,7677.25,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:48:48,ES,7678.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:49:48,ES,7679.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:50:49,ES,7679.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:51:48,ES,7679.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:52:49,ES,7679.25,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:53:49,ES,7678.5,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:54:48,ES,7678.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:55:48,ES,7678.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:56:48,ES,7679.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:57:48,ES,7678.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:58:48,ES,7678.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 21:59:49,ES,7678.5,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:00:49,ES,7678.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:01:49,ES,7678.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:02:49,ES,7678.25,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:03:48,ES,7679.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:04:49,ES,7679.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:05:49,ES,7679.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:06:48,ES,7679.25,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:07:48,ES,7679.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:08:49,ES,7679.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:09:48,ES,7679.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:10:49,ES,7680.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:11:48,ES,7679.5,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:12:49,ES,7680.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:13:49,ES,7680.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:14:48,ES,7679.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:15:49,ES,7680.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:16:49,ES,7680.5,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:17:48,ES,7681.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:18:49,ES,7682.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:19:49,ES,7682.5,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:20:48,ES,7682.5,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:21:48,ES,7682.5,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:22:48,ES,7682.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:23:48,ES,7681.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:24:48,ES,7680.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:25:48,ES,7680.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:26:49,ES,7682.0,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:27:49,ES,7682.25,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:28:48,ES,7681.75,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:29:48,ES,7681.25,0.15,0.0,0.0,7560.0,7680.0,7895.0,7560.0
2026-09-02 22:30:48,ES,7682.25,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:31:48,ES,7681.75,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:32:48,ES,7682.25,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:33:48,ES,7681.75,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:34:48,ES,7682.25,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:35:48,ES,7681.5,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:36:49,ES,7681.75,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:37:48,ES,7682.0,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:38:48,ES,7682.0,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:39:48,ES,7682.5,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:40:48,ES,7682.0,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:41:48,ES,7682.75,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:42:48,ES,7682.5,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:43:48,ES,7682.25,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:44:48,ES,7682.5,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:45:48,ES,7681.75,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:46:48,ES,7681.5,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:47:48,ES,7681.25,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:48:48,ES,7681.75,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:49:48,ES,7682.75,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:50:48,ES,7682.5,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:51:48,ES,7682.75,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:52:49,ES,7683.25,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:53:49,ES,7682.75,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:54:48,ES,7683.0,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:55:48,ES,7682.75,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
2026-09-02 22:56:48,ES,7682.75,0.15,0.0,0.0,7750.0,7680.0,7750.0,7560.0
