Time,Activo,SPOT,absorption_score,exhaustion_score,failed_squeeze_flag,bullish_absorption,bearish_absorption,dealer_absorption
2026-06-14 16:58:11,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 16:59:07,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:01:07,SPX,7431.46,20.0,0.0,0,0,0,0
2026-06-14 17:02:07,SPX,7431.46,20.0,0.0,0,0,0,0
2026-06-14 17:06:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:07:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:08:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:09:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:10:00,SPX,7431.46,0.0,25.0,0,0,0,0
2026-06-14 17:11:00,SPX,7431.46,0.0,35.0,0,0,0,0
2026-06-14 17:12:00,SPX,7431.46,0.0,35.0,0,0,0,0
2026-06-14 17:13:00,SPX,7431.46,0.0,35.0,0,0,0,0
2026-06-14 17:14:00,SPX,7431.46,0.0,35.0,0,0,0,0
2026-06-14 17:15:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:16:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:17:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:18:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:19:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:20:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:21:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:22:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:23:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:24:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:25:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:26:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:27:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:28:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:29:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:30:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:31:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:32:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:33:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:34:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:35:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:36:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:37:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:38:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:39:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:40:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:41:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:42:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:43:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:44:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:45:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:46:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:47:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:48:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:49:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:50:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:51:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:52:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:53:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:54:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:55:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:56:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:57:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:58:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 17:59:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:00:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:01:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:02:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:03:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:04:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:05:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:06:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:07:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:08:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:09:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:10:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:11:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:12:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:13:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:14:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:15:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:16:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:17:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:18:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:19:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:20:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:21:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:22:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:23:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:24:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:25:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:26:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:27:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:28:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:29:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:30:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:31:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:32:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:33:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:34:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:35:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:36:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:37:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:38:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:39:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:40:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:41:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:42:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:43:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:44:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:45:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:46:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:47:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:48:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:49:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:50:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:51:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:52:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:53:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:54:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:55:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:56:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:57:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:58:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 18:59:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:00:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:01:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:02:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:03:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:04:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:05:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:06:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:07:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:07:59,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:08:59,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:09:59,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:11:00,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:11:59,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:12:59,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:13:59,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:14:59,SPX,7431.46,0.0,0.0,0,0,0,0
2026-06-14 19:15:59,SPX,7431.46,40.0,0.0,0,0,0,0
