Time,Activo,SPOT,pin_probability,liquidity_void_score,dealer_trap_score,nearest_wall_strike,magnet_strike,wall_above_strike,wall_below_strike
2026-09-24 20:31:33,USO,150.1,0.15,0.0,0.0,160.0,150.0,160.0,140.0
2026-09-24 20:32:33,USO,150.08,0.15,0.0,0.0,160.0,150.0,160.0,140.0
2026-09-24 20:33:32,USO,149.99,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:34:38,USO,150.08,0.15,0.0,0.0,160.0,150.0,160.0,140.0
2026-09-24 20:35:34,USO,150.03,0.15,0.0,0.0,160.0,150.0,160.0,140.0
2026-09-24 20:36:36,USO,149.95,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:37:37,USO,149.9,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:38:46,USO,149.87,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:39:36,USO,149.86,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:40:36,USO,149.76,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:41:36,USO,149.84,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:42:36,USO,149.82,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:43:32,USO,149.79,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:44:33,USO,149.76,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:45:33,USO,149.79,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:46:39,USO,149.74,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:47:37,USO,149.73,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:48:38,USO,149.76,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:49:36,USO,149.78,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:50:39,USO,149.82,0.55,0.0,0.0,150.0,150.0,150.0,140.0
2026-09-24 20:51:38,USO,150.05,0.15,0.0,0.0,160.0,150.0,160.0,140.0
2026-09-24 20:52:35,USO,150.08,0.15,0.0,0.0,160.0,150.0,160.0,140.0
2026-09-24 20:53:37,USO,150.1,0.15,0.0,0.0,160.0,150.0,160.0,140.0
