Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT
2026-07-04 11:36:26,ES,7765.0,UNUSUAL_CALL_VOL,1000,7500.0,0.08,11.58,0.001,6.2e-05,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7750.0,UNUSUAL_CALL_VOL,276,2070.0,0.08,10.84,0.001,7.2e-05,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7730.0,UNUSUAL_CALL_VOL,150,1125.0,0.08,9.85,0.002,8.9e-05,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7700.0,UNUSUAL_CALL_VOL,217,54792.0,2.52,8.33,0.002,0.000128,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7660.0,UNUSUAL_CALL_VOL,432,61560.0,1.43,6.81,0.006,0.000409,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7655.0,UNUSUAL_CALL_VOL,158,2765.0,0.17,6.29,0.005,0.000366,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7650.0,UNUSUAL_CALL_VOL,859,15032.0,0.17,6.44,0.008,0.000581,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7640.0,UNUSUAL_CALL_VOL,555,13875.0,0.25,6.01,0.011,0.000809,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7625.0,UNUSUAL_CALL_VOL,179,11188.0,0.62,5.97,0.029,0.00194,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7620.0,UNUSUAL_CALL_VOL,212,12720.0,0.6,5.83,0.037,0.002393,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7615.0,UNUSUAL_CALL_VOL,214,13375.0,0.62,5.82,0.05,0.00307,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7610.0,UNUSUAL_CALL_VOL,168,430500.0,25.62,6.06,0.075,0.004054,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7600.0,CALL_BLOCK_SELL,2493,1071990.0,4.3,5.86,0.117,0.005776,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7595.0,UNUSUAL_CALL_VOL,333,173992.0,5.22,6.37,0.168,0.006813,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7590.0,UNUSUAL_CALL_VOL,349,82888.0,2.38,6.01,0.19,0.007809,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7585.0,UNUSUAL_CALL_VOL,271,474927.0,17.52,6.42,0.246,0.008482,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7580.0,UNUSUAL_CALL_VOL,653,620350.0,9.5,6.21,0.284,0.009428,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7575.0,UNUSUAL_CALL_VOL,555,521700.0,9.4,6.31,0.335,0.009977,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7575.0,UNUSUAL_PUT_VOL,114,188100.0,16.5,6.56,-0.659,0.009663,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7570.0,CALL_BLOCK_SELL,755,1185350.0,15.7,6.63,0.392,0.010011,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7565.0,UNUSUAL_CALL_VOL,557,590420.0,10.6,6.7,0.443,0.010182,SHORT_GAMMA,7557.0
2026-07-04 11:36:26,ES,7560.0,UNUSUAL_CALL_VOL,961,1491952.0,15.53,7.02,0.495,0.009817,SHORT_GAMMA,7557.0
